"11:10","Christian Langballe (DF):","Tak, og tak for ordførertalen og nogle kloge og nødvendige betragtninger. Jeg kunne godt tænke mig at spørge om, hvad Socialdemokratiets holdning er til det forhold, at vi skal have vendt flygtningepolitikken om, sådan at flygtninge faktisk bliver hjemsendt, når der er fred og ingen fare. LINEBREAK ","46"
"11:19","Rasmus Jarlov (KF):","Det synes jeg er meget positivt, og jeg synes, det er meget, meget positivt, at man tager klart afstand fra nogle af de fejl, som man måske selv er kommet til at begå, da man sidst sad i regering. Det synes jeg er meget ærlig snak. Tak for det. LINEBREAK ","49"
"11:39","Marcus Knuth (V):","Som jeg sagde før, er jeg helt enig med ordføreren fra Socialdemokratiet, når det gælder om, at vi skal bibeholde de danske værdier, også når det kommer til madkulturen, men i første omgang i det omfang man overhovedet kan tage beslutningerne lokalt og tage dem i den lokale daginstitution, er det nu engang bedre. Det synes jeg skal være udgangspunktet. LINEBREAK ","60"
"11:39","Lars Aslan Rasmussen (S):","Tak. Og tak til ordføreren. Der var jo i statsministerens nytårstale meget om ghettoer, og at det er et problem, når folk med anden etnisk baggrund klumper sig sammen, så jeg vil spørge til Venstres holdning til muslimske friskoler, for der kan man jo også tale om, at vi har en gruppe, som vælger skolen med etnisk danske elever fra. LINEBREAK ","60"
"11:45","Marcus Knuth (V):","Det, jeg hørte meget klart ved det samråd, var, at problemstillingen bliver taget meget, meget alvorligt, og det gør den mig bekendt af alle de partier, der sad med i det samråd, herunder regeringspartierne. Men præcis hvilke tiltag, som undervisningsministeren agter at komme med, kan jeg ikke på stående fod sige her fra talerstolen. LINEBREAK ","54"
"11:59","Marcus Knuth (V):","Det er sådan set meget simpelt: Hvis man lever op til kravene for permanent ophold, så lever man op til kravene for permanent ophold. Men for folk, der er her på en midlertidig flygtningestatus, er udgangspunktet, at når der er fred i deres hjemland, skal de tilbage igen. LINEBREAK ","48"
"12:17","Lars Aslan Rasmussen (S):","Jeg prøver ikke at falde i klassikeren. Jeg spurgte faktisk ikke om antallet. Jeg spurgte, om fru Johanne Schmidt-Nielsen mener, at vi sådan set tager vores ansvar i Danmark. Altså, mener Enhedslisten, at vi tager for mange, eller passer det i forhold til vores størrelse og vores lands ressourcer? Skal vi tage flere, eller ligger det nogenlunde acceptabelt? LINEBREAK ","58"
"12:24","Pernille Bendixen (DF):","Tak. Jeg er udmærket bekendt med, at man ikke kan købe en kylling, der ikke er halal, i Danmark – det er jo i virkeligheden utrolig sørgeligt. Vil det sige, at fru Johanne Schmidt-Nielsen har så meget tillid til folk ude i daginstitutionerne, at hvis de besluttede at tvangsfodre børnene med svinekød, så ville det også være okay? LINEBREAK ","58"
"13:12","Pernille Bendixen (DF):","Er det en værdi for fru Josephine Fock og for Alternativet, at man har ret til et frit valg, at man frit kan vælge, at man vil have det der, men man vil ikke have det der? Er det en værdi for jer? LINEBREAK ","43"
"13:27","Kaare Dybvad (S):","Tak for det. Som flygtning har man jo krav på midlertidig beskyttelse. Men hvis det er sådan, at Flygtningenævnet med en uafhængig dommer for bordenden vurderer, at man godt kan vende hjem til sit hjemland, men man har lyst til at blive i Danmark, mener ordføreren så, at man skal have lov til at blive i Danmark? LINEBREAK ","57"
"14:13","Mattias Tesfaye (S):","Tak. Og så til noget helt andet: Ordføreren er den sidste ordfører for regeringspartierne, der er på talerstolen, og vi har ikke fået noget forslag til vedtagelse fra regeringspartierne. Det plejer vi jo at få ved en forespørgselsdebat. Hvad skyldes det? LINEBREAK ","41"
