"11:26","Flemming Møller Mortensen (S):","Jeg må altså bare igen sige, at det for mig at se er en totalt misforstået tolkning af det her forslag til vedtagelse, og jeg vil bede hr. Bruno Jerup om at læse det igennem igen, når det kommer ud på skrift til alle. LINEBREAK ","44"
"11:40","Liselott Blixt (DF):","Jeg synes jo, det er meget fint, at hr. Finn Sørensen skal fortælle mig, hvordan Dansk Folkeparti skal agere. Jeg vil så lige vende den om. Jeg kunne godt tænke mig at se, hvor det var, Enhedslisten stillede ultimative krav til den røde regering om at få 2-procentsproduktivitetskravet væk. Det kunne jeg godt tænke mig at se. LINEBREAK ","57"
"11:41","Liselott Blixt (DF):","I jeres forslag pålægger I regeringen noget. Vi pålægger ikke regeringen noget, vi taler sammen. Vi er i dialog, og man forhandler, præcis som Enhedslisten gjorde, da de støttede en rød regering. For ellers kunne I have bragt den røde regering i mindretal, og så skulle den være gået af. Og det gjorde I ikke. LINEBREAK ","55"
"11:57","Finn Sørensen (EL):","Jo tak, men hvis man spørger personalet og deres organisationer; hvis man spørger regionerne, de fem regioner, er svaret krystalklart: Nu er nok nok, og kravet om 2 pct.s årlige effektiviseringer oven i alle de andre årlige effektiviseringer skal væk. Er ordføreren enig med organisationerne og personalet i det? LINEBREAK ","49"
"12:14","May-Britt Kattrup (LA):","Rent faktisk taler Liberal Alliance ikke om besparelser; vi taler om effektivisering. Det er to meget forskellige ting: Effektivisering er, når man får mere for de samme penge, og det er ikke det samme som besparelser. Det, som vi taler om, er effektiviseringer. LINEBREAK ","43"
"12:44","May-Britt Kattrup (LA):","Set i lyset af, at man har effektiviseret for endnu mere, end der var aftalt, kan det bare undre, at det bliver gjort til sådan et kæmpe problem, at man har aftalt, at der skulle effektiviseres for 2 pct. Hvordan hænger det ligesom sammen i ordførerens optik? LINEBREAK ","47"
"12:50","Bruno Jerup (EL):","Så igen, når det er sådan, som ordføreren også er inde på, at det godt kan være, at det her produktivitetskrav ligesom har overlevet sin tid, er det så ikke nødvendigt, at man også tager konsekvensen af det, og siger, at okay, så må det stoppe, hvis det er sådan, at det ligesom har overlevet den tid, hvor det virker? LINEBREAK ","60"
"13:16","Peder Hvelplund (EL):","Ja, det gør vi i den grad, og det er også lige præcis derfor, vi ikke vil underlægge regionerne de krav om budgetloft og anlægsloft, som regeringen og Dansk Folkeparti jo har været med til at pålægge dem. Vi synes i den grad, at regionerne skulle sættes fri. LINEBREAK ","48"
"13:27","Peder Hvelplund (EL):","Ja, selvfølgelig anerkender vi det. Der er ikke uanede ressourcer, og det vil altid handle om at lave en form for prioritering. Det, vi synes er et grundlæggende og godt princip, også når det handler om at forlange ydelser af sundhedsvæsenet, er, at man betaler for den ydelse, man forventer at få. LINEBREAK ","52"
"13:28","Brigitte Klintskov Jerkel (KF):","Okay, det er jeg dog glad for at høre. Så kunne jeg godt tænke mig at høre, hvilken styringsmodel Enhedslisten så har til styring af økonomien, hvor vi samtidig bliver bedre og dygtigere og nedbringer ventetiderne for udredning og behandling til gavn for patienterne. LINEBREAK ","44"
"14:24","Liselott Blixt (DF):","Det er jeg rigtig glad for at høre. Så vil jeg bruge lejligheden til at takke de andre ordførere for debatten. Jeg vil håbe på, at det går ministeren rigtig godt, og at ministeren hurtigt vender tilbage, så vi sammen kan kæmpe i den her sag. Tak. LINEBREAK ","47"
"15:29","Liselott Blixt (DF):","Jeg er rigtig glad for, at ministeren vil gå ind i det på den måde. Jeg vil bruge lejligheden også nu her til at takke de forskellige partier og sundhedsordførere og psykiatriordførerne for debatten i dag. Men samtidig vil jeg også sige, at ministeren nævner, at ventelisterne er blevet kortere. Det nytter bare ikke noget, hvis vi ser flere genindlæggelser. LINEBREAK ","60"
