"11:18","Lotte Rod (RV):","Jeg har ikke lige siddet og talt de sidste karakterer, der er givet, op. Men det er jo sådan, at det over tid i hvert fald skal afspejle det. Det vil sige, at er der nogen steder, hvor det ikke passer med normalfordeling, så har Undervisningsministeriet jo en opgave i at sørge for, at det kommer til at passe. LINEBREAK ","59"
"11:31","Anni Matthiesen (V):","Tak. Tak til DF's ordfører for at rejse debatten – det sagde jeg også i min ordførertale. Jeg kunne godt tænke mig at spørge lidt ind til, om man kunne forestille sig, at evalueringen faktisk bliver så god, at DF ikke kunne drømme om at begynde at nedsætte en kommission. LINEBREAK ","50"
"11:31","Alex Ahrendtsen (DF):","Ja, hvis evalueringen siger, at det her er verdens bedste karakterskala, at der ingen problemer findes – det fungerer bare derude, og lærerne er helt vilde med den, eleverne jubler, hver gang de får en karakter – så kunne man godt forestille sig det. Jeg tror ikke, det ender sådan, men i teorien kunne det godt. LINEBREAK ","56"
"13:54","Jane Heitmann (V):","Tak for det. Jeg vil bare lige spørge den socialdemokratiske ordfører om noget. I 2013 sparede man jo på finansloven 180 mio. kr. på tandområdet ved at yde mindre tilskud. Kan ordføreren bekræfte, at man fjernede de 180 mio. kr. fra sundhedsområdet, og at man bl.a. brugte dem til 200 flere pladser i fængslerne? LINEBREAK ","54"
"14:23","Jane Heitmann (V):","Jeg har faktisk ikke hørt nogen fra regeringen nævne, at man har planer om at øge brugerbetalingen. Vi har heller ikke i Venstre planer om at øge brugerbetalingen modsat den tidligere, røde regering, som bestemt ikke holdt sig tilbage fra at øge brugerbetalingen i sundhedsvæsenet. LINEBREAK ","45"
"15:50","Liselott Blixt (DF):","Vi har på ingen måde draget i tvivl, hvad der var årsagen til bivirkningerne – det er der ingen tvivl om. Det handler om, hvem der skal have ansvaret for det, og det mener vi ikke at den nuværende regering og den nuværende sundhedsminister skal have, og det er det, vi siger i vores forslag til vedtagelse. LINEBREAK ","57"
"17:00","Ib Poulsen (DF):","Jeg skal beklage og undskylde over for Enhedslisten, at jeg har taget fejl af, at de var med i det her forlig. Det glæder mig jo, at de er det, så de kan fremlægge de her synspunkter, når man skal til at genforhandle et energiforlig. Så det ser jeg frem til. LINEBREAK ","51"
"17:03","Thomas Danielsen (V):","Jamen for at være helt ærlig kan jeg ikke lige bekræfte det over for Socialdemokratiets ordfører, for for at være helt ærlig har jeg ikke lige det årstal i mine papirer. Jeg ved, at jeg har det årstal, det drejer sig om, men jeg vil gerne lige finde ud af det og så vende tilbage med det til ordføreren. LINEBREAK ","59"
"17:30","Carsten Bach (LA):","Jeg skal så beklage, at jeg har misforstået ordføreren. Det er jeg også ked af, men måske kan fru Ida Auken uddybe lidt for undertegnede og andre, hvilken udbudsform man tænker på, og måske inddrage teknologineutralitet en lille smule i de ræsonnementer, Det Radikale Venstre gør sig om udbygningen af vedvarende energi i fremtiden. LINEBREAK ","54"
"17:38","Orla Østerby (KF):","Hvis det er sådan, at Enhedslistens ordfører har gode forslag i udvalgsbehandlingen, der kan gøre, at der er nogle, vi kan hjælpe med det her, synes jeg jo kun, at det ville være fint, men vi er stadig væk nødt til at overholde EU-lovgivningen. Men hvis der findes nogle andre modeller, synes jeg, vi skal se på dem i udvalgsarbejdet. LINEBREAK ","60"
