"10:12","Jeppe Jakobsen (DF):","Tak for det. Jeg skal bare bede ministeren om at bekræfte, at det her forslag ikke skaber en fremadrettet præcedens, i forhold til at man bare kan få udskudt sin værnepligt og dermed i sidste ende slippe for sin værnepligt. LINEBREAK ","40"
"10:20","Peter Juel-Jensen (V):","Tak. Jeg kan da ikke lade være med at bemærke, at det er det andet forslag i træk, der er en del af det nye forsvarsforlig, som Enhedslisten, SF og Alternativet bakker op om. Det vil jeg da gerne udtrykke min allerstørste anerkendelse af. LINEBREAK Ser vi et mere modent og et mere voksent Enhedslisten i øjeblikket? LINEBREAK ","56"
"10:26","Forsvarsministeren (Claus Hjort Frederiksen):","Jeg vil godt takke for indlæggene her under debatten. Ordføreren har jo redegjort for baggrunden for det her lovforslag, og jeg skal sådan set bare sige, at de spørgsmål, der bliver rejst i udvalgsbehandlingen, skal vi jo selvfølgelig tage op til drøftelse. Så det kan vi vende tilbage til. Tak for tilslutningen. LINEBREAK ","52"
"13:19","Villum Christensen (LA):","Der har tidligere her i debatten været rejst eksempler på, at man skulle gøre indgreb over for parcelhuskvarterer, og hvad ved jeg, ikke? Så jeg tror, det bliver lidt svært at argumentere for, at vi er inden for almenvellets interesse. LINEBREAK ","40"
"13:29","Villum Christensen (LA):","Det er jo ikke, fordi det er sociale boligforeninger. Det er, fordi der er problemer de steder, som har en vis almennyttig vægt, som gør, at man kan gå ind og diskutere de her ting. Det er jo ikke den bestemte ejerform. Sådan læser jeg det i hvert fald. LINEBREAK ","49"
"13:56","Roger Courage Matthisen (ALT):","Tak for det. Jeg har tidligere nævnt tre områder, hvor det ikke handler om, at der er nogle, der kaster molotowcocktails eller forfølger ambulancerne, men hvor det handler om 26 mennesker, som ikke er i arbejde. Er det proportionalt i forhold til det drastiske indgreb i grundlovssikrede rettigheder, i menneskerettigheder, der bliver lavet med lovforslaget? LINEBREAK ","55"
"15:16","Kaare Dybvad (S):","Må jeg så ikke spørge ordføreren om noget. Hvorledes mener ordføreren ydelsesstøtten i den almene boligsektor har noget som helst at gøre med det her lovforslag? Jeg kan ikke læse det, men ordføreren sagde det. Så kan vi pakke de 300 mio. kr. frem eller tilbage, og fred være med det, men hvad har ydelsesstøtten med det at gøre? LINEBREAK ","59"
"16:09","Naser Khader (KF):","Jamen det er korrekt, at beslutningen om besparelserne var truffet, men man kunne have påvirket meget andet i forhold til indholdet, ikke mindst public service-kontrakten. Vil ordføreren ikke give mig ret i det? Vi kunne have været med til at påvirke formuleringen af public service-kontrakten, som også er vigtig for DR, ved at være en del af medieaftalen. LINEBREAK ","58"
"16:36","Rasmus Nordqvist (ALT):","Ja, for der er nemlig ikke en social balance, når man skruer det sammen på den her måde. LINEBREAK Nå, men den anden del af spørgsmålet blev der ikke svaret på, og det synes jeg egentlig er rigtig interessant. Mener Dansk Folkeparti, at de med den her aftale er med til at finansiere mere dansk indhold eller mindre dansk indhold? LINEBREAK ","59"
"17:28","Rasmus Nordqvist (ALT):","Jeg vil sige, at det jo næsten er en helt anden diskussion om, hvorvidt man skulle have et stærkere økonomisk arbejde her fra Folketingets side, for det er jo rigtigt, at tal er noget politisk – når man står og laver de der sjove familiesammenligninger, vælger man jo altid lige, hvad det er, der passer på det projekt, man fremlægger. LINEBREAK ","60"
"18:38","Alex Ahrendtsen (DF):","Så loven er en fiasko, men Socialdemokraterne vil ikke være med til at fjerne den, selv om friskoler og privatskoler faktisk kan gøre det, som Socialdemokraterne ønsker, nemlig at oprette internationale afdelinger eller internationale skoler. Så hvorfor ikke bare fjerne loven, da der ikke er nogen, der vil have den, da den ikke duer? Det er simpelt hen dårligt arbejde. LINEBREAK ","60"
"18:45","Alex Ahrendtsen (DF):","Det er et meget snedigt spørgsmål, og jeg ved også godt, hvad SF's ordfører hentyder til. Sagen er, at den tidligere regering, støttet af bl.a. SF, jo lagde grunden til det, som ordføreren hentyder til. Det er en uskik, men man har selv beredt vejen. LINEBREAK ","45"
"18:47","Alex Ahrendtsen (DF):","Evalueringen viser, at 70 ud af 71 kommuner overhovedet ikke bruger den her lov. Ville det så ikke være smart og effektivt og en regelforenkling og en afbureaukratisering at fjerne den her lov, når den er så overflødig og unødvendig? LINEBREAK ","40"
"18:50","Alex Ahrendtsen (DF):","Det er jo ret overvældende, at 71 kommuner har svaret, og at de 70 siger, at de slet ikke bruger loven. Hvis det nu viser sig, at revisionen når frem til samme resultat, er Enhedslisten så med på at skrotte loven? LINEBREAK ","41"
"18:59","Alex Ahrendtsen (DF):","Tak for det. Ministeren er jo kendt for at nære en stor kærlighed til fri- og privatskoler. Når nu loven i dag er sådan, at fri- og privatskoler kan oprette internationale grundskoleafdelinger, vil det så ikke være nærliggende at bruge den her evaluering som anledning til at skrotte loven i stedet for at udskyde revisionen? LINEBREAK ","55"
"19:00","Undervisningsministeren (Merete Riisager):","Der er jo, kan man sige, præcis den ubalance eller forskel mellem kommunale skoler og friskoler i det hele taget, at alle fri- og privatskoler får et tilskud på 76 pct. pr. elev af det, der gennemsnitligt bruges på en folkeskoleelev. Så den forskel er der, til gengæld er der nogle frihedsgrader. LINEBREAK ","52"
