"10:48","Beskæftigelsesministeren (Troels Lund Poulsen):","Det synes jeg sådan set jeg meget udførligt har gjort rede for i min besvarelse på 5-7 minutter, hvor jeg gennemgik, hvorfor jeg synes, at det, som Enhedslisten og Alternativet har lagt op til i deres forslag, er forkert. Så jeg forstår simpelt hen ikke spørgsmålet. LINEBREAK ","46"
"11:11","Klaus Markussen (V):","Man kan gisne om mange ting. Men for mig og Venstre er det vigtige, at man ikke giver op i forhold til mennesker. Og derfor synes vi, det er rigtig væsentligt, at kommunen har den mulighed, som eksisterer i dag, for at frakende førtidspension. LINEBREAK ","44"
"13:24","Klaus Markussen (V):","Tak. Statsministeren har sagt det, finansministeren har sagt det, ja, rigtig mange blandt Venstres medlemmer af Folketinget og ministre har sagt det: En ændring af tilbagetrækningsalderen skal ikke finansiere topskattelettelser. Hvorfor bliver ordføreren så ved med at rejse rundt med den myte? LINEBREAK ","42"
"13:34","Bent Bøgsted (DF):","Det der med at medvirke til en forhøjelse af pensionsalderen kræver jo, at vi er enige om, at det ser sådan ud. For hvis ikke vi vurderer, at der er grundlag for at hæve pensionsalderen, så er den der ikke. Så enkelt er det jo. LINEBREAK ","45"
"13:48","Klaus Markussen (V):","Jeg håber, der blev lyttet ordentligt efter, da jeg i min ordførertale sagde en gang for alle: Lad os nu holde op med de der myter om, at en forhøjelse af pensionsalderen skulle gå til at finansiere lettelser i topskatten. Sådan forholder det sig ikke, sådan har det ikke forholdt sig, og sådan vil det ikke forholde sig. LINEBREAK ","58"
"14:01","Klaus Markussen (V):","Jeg kan afsløre over for ordføreren, at der er en række økonomer, som tydeligt siger, at den unge generation bliver den første generation i 200 år, som kan se frem til en lavere levestandard end deres forældres generation. Synes ordføreren, det er rimeligt at efterlade en regning til dem? LINEBREAK ","49"
"14:02","Torsten Gejl (ALT):","Det er kun nødvendigt for de mennesker at få en lavere levestandard end deres forældre, hvis det bliver sådan, fordi partier som Venstre og andre mener, at der skal kanaliseres så utrolig mange penge fra vores fælles samfundshusholdning over i private lommer – vi kalder det kapitalophobning. LINEBREAK ","47"
"14:08","Karsten Hønge (SF):","Det er for at illustrere det valg, man står over for. Skal de nord for København i de velhavende familier have endnu lettere ved at købe Porsche nr. 2, eller vil man give vores seniorer mulighed for at få nogle værdige år til sidst i deres liv? Det er det valg, jeg prøver at illustrere her. LINEBREAK ","56"
"14:10","Karsten Hønge (SF):","Der er aldrig nogen, der må være et sekund i tvivl om, hvad SF mener om efterlønnen. Vi gjorde ovenikøbet forsøg på at gøre folketingsvalget i 2007 til en afstemning om, hvorvidt man skulle bevare efterlønnen. SF står fuldt og helt inde for efterlønnen. LINEBREAK ","44"
"14:10","Klaus Markussen (V):","Jeg synes, ordføreren taler udenom. Men så prøver vi noget andet: Selvfølgelig skal man kunne trække sig tilbage fra arbejdsmarkedet før tid, hvis man er nedslidt. Det har vi sagt hele tiden. Kan ordføreren oplyse mig om, hvem der siger andet? LINEBREAK ","41"
