"10:24","Kenneth Kristensen Berth (DF):","Så jeg må jo forstå det på den måde, at udenrigsministeren egentlig er enig med fru Mette Bock, selv om udenrigsministeren her giver udtryk for noget andet. Er det, fordi udenrigsministeren her repræsenterer regeringen og ikke Liberal Alliance, eller hvad skal man tage det som udtryk for? LINEBREAK ","47"
"10:26","Udenrigsministeren (Anders Samuelsen):","Nej, det er ikke regeringens udgangspunkt, at vi vil støtte det forslag. Vores udgangspunkt er at fastholde og udvide presset mod Tyrkiet for at få dem til at ændre kurs, og det mener vi ikke at man gør med suspension. LINEBREAK ","40"
"10:32","Udenrigsministeren (Anders Samuelsen):","Nej, jeg refererer ikke fra fortrolige samtaler – det tror jeg også at der er stor respekt for fra ordførerens side – men jeg vil sige det på den måde, at den tyrkiske udenrigsminister blev ikke efterladt i tvivl om, at den danske regering og hele Folketinget er stærkt kritiske over for, hvad der foregår. LINEBREAK ","55"
"10:33","Udenrigsministeren (Anders Samuelsen):","Men det er jo netop det, der også er pointen med at fastholde forhandlingssporet, så vi har en mulighed for at fastholde krav, som skal opfyldes, før man kan nå frem til målstregen. Det er jo det, der er hele pointen, så vi deler synspunkt. LINEBREAK ","45"
"10:37","Peter Hummelgaard Thomsen (S):","Jeg skal være ærlig og sige, at jeg er bekendt med, at vores medlemmer af Europa-Parlament har stemt, som de har. Jeg har ikke været bekendt med, at der er det ændringsforslag, før ordføreren fra Enhedslisten nævnte det før. Så det vil vi rent faktisk tage seriøst med videre ind i overvejelserne i forbindelse med andenbehandlingen af det her forslag. LINEBREAK ","60"
"10:50","Nikolaj Villumsen (EL):","Det er fair nok. Så vil jeg bare opfordre Venstre til også at overveje at være åbne over for ændringsforslaget. Det er positivt, at både Dansk Folkeparti og Socialdemokratiet har meldt sig åbne over for at overveje det. Det vil jeg også opfordre Venstre til. LINEBREAK ","45"
"10:58","Christina Egelund (LA):","Fru Mette Bock har ikke sagt, at man ikke skal beskæftige sig med Tyrkiet, tværtimod. Hun har sagt, at det er vanskeligt og tæt på umuligt at fortsætte forhandlingerne. Men fru Mette Bock har ikke sagt, at vi i Europa ikke skal beskæftige os med Tyrkiet, og den holdning er jeg enig i. LINEBREAK ","53"
"11:07","Kenneth Kristensen Berth (DF):","Tak, fru formand. Jeg synes egentlig, at det var en relativt klar ordførertale fra hr. Rasmus Nordqvist. Jeg skal bare lige være helt sikker på, om jeg har forstået det rigtigt, nemlig sådan, at Alternativet altså er indstillet på at støtte et ændringsforslag, der vedrører en midlertidig suspension. Er det rigtigt forstået? LINEBREAK ","52"
"11:08","Rasmus Nordqvist (ALT):","Det kommer fuldstændig an på ordlyden af det ændringsforslag. Som jeg helt klart sagde, er en fastfrysning for os, at man ikke går videre i forhandlingerne, men der er nogle kapitler, nogle dele, der er åbne, og dem mener vi at vi skal fortsætte på nuværende tidspunkt. LINEBREAK ","47"
"11:08","Kenneth Kristensen Berth (DF):","Det gjorde det lidt sværere for mig at forstå, desværre. Lad mig prøve at sige det på en anden måde: Bakker hr. Rasmus Nordqvist og Alternativet op om den beslutning, som Europa-Parlamentet tog den 24. november om en midlertidig suspension? LINEBREAK ","40"
"11:25","Nikolaj Villumsen (EL):","Okay, så det vil sige, at Det Konservative Folkeparti er positive over for det ændringsforslag, som Enhedslisten vil stille om at suspendere optagelsesforhandlingerne, indtil de demokratiske rettigheder er sikret, altså ligesom det, hr. Bendt Bendtsen stemte for nede i Europa-Parlamentet, hvor den konservative gruppe sammen med et flertal i Europa-Parlamentet stemte for en midlertidig suspension. Er det korrekt opfattet? LINEBREAK ","59"
"11:25","Rasmus Jarlov (KF):","Nej, det er også forkert opfattet. Vi er, som jeg sagde før – og nu synes jeg at jeg har sagt det mange gange – ikke tilhængere af, at vi afbryder forhandlingerne med Tyrkiet nu. Det er jo det, der ligger i Enhedslistens forslag, så nej, det er vi ikke enige i. LINEBREAK ","52"
"11:26","Martin Lidegaard (RV):","Jeg beklager, men sagen tager en lidt uventet drejning. Det var oplysningen om, at De Konservative, hvilket også er helt nyt for mig, er imod Tyrkiets optagelse i EU, altså af princip. Sådan set uanset alt muligt andet er De Konservative imod det. Er det rigtigt forstået? LINEBREAK ","47"
"11:52","Kenneth Kristensen Berth (DF):","Jeg vil gerne sammenligne det her med noget. Hvis jeg skal sammenligne det med noget, er det holocaust; så er det den forfølgelse, der skete under nazismen, af homoseksuelle, af jøder, af dissidenter, af andre. Det er en rimelig sammenligning. LINEBREAK ","40"
"13:15","Carsten Kudsk (DF):","Jeg vil godt stille et spørgsmål til ordføreren, og det er: Hvad mener ordføreren om, at der er mange kommuner, der har en samarbejdsaftale med Kina, altså render rundt og gerne vil have et eller andet samarbejde, og hvad mener ordføreren om, at der ikke foregår nogen form for kritisk dialog, i forhold til når de er nede i Kina? LINEBREAK ","60"
"14:18","Nick Hækkerup (S):","Tak for bemærkningerne, navnlig bemærkningen om, at den rene linje er bedst. Gælder det kun den her sag, eller er det et princip, som Dansk Folkeparti har, når det kommer til ageren i udenrigspolitisk sammenhæng, altså ikke kritisk dialog, men den rene linje? LINEBREAK ","43"
"14:50","Leif Mikkelsen (LA):","Der var åbenbart den bevæggrund, at ordføreren ikke ønskede at svare på spørgsmålet. Men svaret har jeg så afæsket ordføreren, så nu er der klarhed over, at man er imod et beslutningsforslag, men at man planlægger at søge pengene. Tak for det. LINEBREAK ","42"
"15:20","Pelle Dragsted (EL):","Jeg vil gerne spørge ordføreren, om ordføreren tror, at ordførerens partis vælgere før sidste folketingsvalg eller i det hele taget har haft den opfattelse, at det var ordførerens partis politik at øge støtten til de politiske partier med over 50 mio. kr. LINEBREAK ","42"
"15:55","Mette Abildgaard (KF):","Men et sådant flertal fandtes ikke. Det blev jo afsøgt, om der var mulighed for et sådant flertal, og det fandtes ikke. Vi er glade for, at det kunne lade sig gøre med den her kobling, og vi kan fuldt ud stå på mål for den aftale, det endte med. LINEBREAK ","50"
"16:04","Kenneth Kristensen Berth (DF):","Det noterer vi os så, og det er vi jo kede af i Dansk Folkeparti – det vil jeg ikke lægge skjul på – for jeg og Dansk Folkeparti syntes sådan set, at vi lavede en god aftale der i 2005. Men man må jo tage det til efterretning og konstatere, at tiderne ændrer sig. LINEBREAK ","55"
